"YEAR","SERIAL","MONTH","HWTFINL","CPSID","STATEFIP","COUNTY","FAMINC","FSSTATUS","FSRAWSCRA","FSSTATUSMD","FSSTMPVALC","FSTOTXPNC","FSRAWSCRM","FSFOODS","FSWROUTY","FSBAL","PERNUM","AGE","SEX","RACE","MARST","VETSTAT","HISPAN","EMPSTAT","EDUC","DIFFANY"
2022,23338,12,2311.3252,20220902336500,19,0,841,1,0,1,999,0,0,1,99,99,1,68,1,100,6,1,0,36,123,1
2022,23339,12,2311.768,20210902304400,19,0,710,1,0,1,999,130,0,1,1,1,1,74,1,100,1,2,0,36,81,2
2022,23339,12,2311.768,20210902304400,19,0,710,1,0,1,999,130,0,1,1,1,2,72,2,100,1,1,0,36,81,1
2022,23340,12,2418.2432,20211102313400,19,0,820,99,99,99,999,999,99,99,99,99,1,35,2,100,5,1,0,36,123,1
2022,23341,12,2399.7266,20211202317000,19,0,842,1,0,1,999,190,0,1,99,99,1,28,2,100,1,1,0,10,123,1
2022,23341,12,2399.7266,20211202317000,19,0,842,1,0,1,999,190,0,1,99,99,2,30,1,100,1,1,0,10,111,1
2022,23342,12,2815.1975,20211202317200,19,0,430,3,7,4,999,20,7,3,3,2,1,78,2,100,5,1,0,36,73,2
2022,23343,12,2201.8326,20211202317300,19,0,740,2,3,1,999,420,0,2,2,2,1,37,1,100,1,1,0,10,81,1
2022,23343,12,2201.8326,20211202317300,19,0,740,2,3,1,999,420,0,2,2,2,2,41,2,100,1,1,0,34,73,1
2022,23343,12,2201.8326,20211202317300,19,0,740,2,3,1,999,420,0,2,2,2,3,4,1,100,9,0,0,0,1,0
2022,23343,12,2201.8326,20211202317300,19,0,740,2,3,1,999,420,0,2,2,2,4,14,1,100,9,0,0,0,1,0
2022,23344,12,2069.1316,20220902337300,19,0,430,99,99,99,999,999,99,99,99,99,1,78,2,100,4,1,0,36,81,1
2022,23345,12,2622.5652,20210902305000,19,0,842,1,0,1,999,110,0,1,99,99,1,55,1,100,1,1,0,10,73,1
2022,23345,12,2622.5652,20210902305000,19,0,842,1,0,1,999,110,0,1,99,99,2,55,2,100,1,1,0,10,123,1
2022,23346,12,2311.3252,20220902337500,19,0,710,3,8,4,999,0,8,3,3,3,1,68,1,100,5,2,0,21,73,1
2022,23347,12,2480.3114,20211202317600,19,0,710,99,99,99,999,999,99,99,99,99,1,73,1,100,3,2,0,36,91,1
2022,23348,12,2201.8326,20211202317700,19,0,841,1,0,1,999,350,0,1,99,99,1,44,1,100,1,1,0,10,111,1
2022,23348,12,2201.8326,20211202317700,19,0,841,1,0,1,999,350,0,1,99,99,2,41,2,100,1,1,0,10,92,1
2022,23348,12,2201.8326,20211202317700,19,0,841,1,0,1,999,350,0,1,99,99,3,5,1,100,9,0,0,0,1,0
2022,23348,12,2201.8326,20211202317700,19,0,841,1,0,1,999,350,0,1,99,99,4,7,2,100,9,0,0,0,1,0
2022,23348,12,2201.8326,20211202317700,19,0,841,1,0,1,999,350,0,1,99,99,5,19,1,100,6,1,0,34,81,1
2022,23349,12,2400.0895,20211102314000,19,0,841,1,0,1,999,160,0,1,99,99,1,47,2,100,1,1,0,10,111,1
2022,23349,12,2400.0895,20211102314000,19,0,841,1,0,1,999,160,0,1,99,99,2,48,1,100,1,1,0,10,91,1
2022,23349,12,2400.0895,20211102314000,19,0,841,1,0,1,999,160,0,1,99,99,3,20,2,100,6,1,0,34,81,1
2022,23349,12,2400.0895,20211102314000,19,0,841,1,0,1,999,160,0,1,99,99,4,22,1,100,6,1,0,34,81,1
2022,23350,12,2610.6716,20211102314100,19,0,430,1,1,1,999,40,0,1,1,2,1,56,2,100,4,1,0,10,73,1
2022,23352,12,3253.5808,20211202318100,19,0,830,1,0,1,999,480,0,1,99,99,1,50,1,100,1,1,0,32,123,2
2022,23352,12,3253.5808,20211202318100,19,0,830,1,0,1,999,480,0,1,99,99,2,50,2,100,1,1,0,10,123,1
2022,23352,12,3253.5808,20211202318100,19,0,830,1,0,1,999,480,0,1,99,99,3,12,2,100,9,0,0,0,1,0
2022,23352,12,3253.5808,20211202318100,19,0,830,1,0,1,999,480,0,1,99,99,4,15,1,100,2,0,0,34,50,1
2022,23353,12,2633.347,20221102331700,19,0,830,1,0,1,999,0,0,1,99,99,1,61,2,100,1,1,0,36,91,2
2022,23353,12,2633.347,20221102331700,19,0,830,1,0,1,999,0,0,1,99,99,2,65,1,100,1,1,0,10,91,1
2022,23355,12,2515.3854,20221202335500,19,0,600,1,0,1,999,100,0,1,1,1,1,78,1,100,5,1,0,32,73,2
2022,23357,12,2283.6637,20221202335700,19,0,830,2,2,1,999,210,0,1,1,2,1,35,2,100,1,1,0,10,92,1
2022,23357,12,2283.6637,20221202335700,19,0,830,2,2,1,999,210,0,1,1,2,2,37,1,100,1,1,0,10,92,1
2022,23357,12,2283.6637,20221202335700,19,0,830,2,2,1,999,210,0,1,1,2,3,7,1,100,9,0,0,0,1,0
2022,23357,12,2283.6637,20221202335700,19,0,830,2,2,1,999,210,0,1,1,2,4,12,1,100,9,0,0,0,1,0
2022,23359,12,2445.0121,20221002333700,19,0,600,99,99,99,999,999,99,99,99,99,1,80,2,100,1,1,0,36,91,1
2022,23359,12,2445.0121,20221002333700,19,0,600,99,99,99,999,999,99,99,99,99,2,78,1,100,1,1,0,36,73,1
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,1,36,2,100,1,1,0,10,81,1
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,2,42,1,200,1,1,0,10,81,1
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,3,2,1,100,9,0,0,0,1,0
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,4,8,2,100,9,0,0,0,1,0
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,5,9,2,100,9,0,0,0,1,0
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,6,11,2,100,9,0,0,0,1,0
2022,23361,12,2048.8507,20221002333800,19,0,730,2,3,2,520,240,1,2,2,2,7,16,1,100,6,0,0,34,40,1
2022,23362,12,2115.7002,20211002313100,19,0,841,1,0,1,999,250,0,1,99,99,1,50,1,100,1,1,0,10,73,1
2022,23362,12,2115.7002,20211002313100,19,0,841,1,0,1,999,250,0,1,99,99,2,44,2,100,1,1,0,32,73,1
2022,23362,12,2115.7002,20211002313100,19,0,841,1,0,1,999,250,0,1,99,99,3,18,2,100,6,1,0,10,60,1
2022,23362,12,2115.7002,20211002313100,19,0,841,1,0,1,999,250,0,1,99,99,4,18,2,100,6,1,0,10,60,1
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,1,47,1,100,1,1,0,10,81,1
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,2,43,2,100,1,1,0,10,125,1
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,3,4,2,100,9,0,0,0,1,0
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,4,7,2,100,9,0,0,0,1,0
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,5,9,2,100,9,0,0,0,1,0
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,6,14,2,100,9,0,0,0,1,0
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,7,16,1,100,6,0,0,10,50,1
2022,23363,12,2219.2643,20221202336300,19,0,841,99,99,99,999,999,99,99,99,99,8,18,2,100,6,1,0,34,73,1
2022,23364,12,2191.5472,20220902338100,19,0,470,1,0,1,999,120,0,3,1,1,1,65,2,100,4,1,0,10,73,2
2022,23365,12,3724.6,20211102314700,19,0,100,2,0,1,900,160,0,1,1,1,1,33,2,200,6,1,100,10,81,2
2022,23365,12,3724.6,20211102314700,19,0,100,2,0,1,900,160,0,1,1,1,2,5,2,200,9,0,100,0,1,0
2022,23365,12,3724.6,20211102314700,19,0,100,2,0,1,900,160,0,1,1,1,3,6,1,200,9,0,100,0,1,0
2022,23365,12,3724.6,20211102314700,19,0,100,2,0,1,900,160,0,1,1,1,4,8,2,200,9,0,100,0,1,0
2022,23365,12,3724.6,20211102314700,19,0,100,2,0,1,900,160,0,1,1,1,5,11,2,200,9,0,100,0,1,0
2022,23366,12,3235.5307,20221202336600,19,0,820,1,0,1,999,90,0,1,99,99,1,80,2,100,1,1,0,36,91,1
2022,23366,12,3235.5307,20221202336600,19,0,820,1,0,1,999,90,0,1,99,99,2,80,1,100,1,2,0,36,73,1
2022,23367,12,2773.2997,20221002334500,19,0,500,2,5,3,999,0,4,2,3,3,1,62,2,100,5,1,0,34,92,1
2022,23368,12,2643.3277,20220902338400,19,0,710,1,0,1,999,120,0,2,1,1,1,58,2,100,4,1,0,10,111,1
2022,23370,12,2788.0011,20221002334800,19,0,820,1,0,1,999,140,0,1,99,99,1,75,2,100,1,1,0,36,92,2
2022,23370,12,2788.0011,20221002334800,19,0,820,1,0,1,999,140,0,1,99,99,2,74,1,100,1,2,0,36,81,1
2022,23371,12,2480.447,20211002313900,19,0,740,1,1,1,999,250,0,2,1,2,1,69,2,100,4,1,0,36,73,1
2022,23373,12,2807.3798,20221002335200,19,0,841,1,0,1,999,250,0,1,99,99,1,68,1,100,4,1,0,10,81,1
2022,23373,12,2807.3798,20221002335200,19,0,841,1,0,1,999,250,0,1,99,99,2,70,2,100,4,1,0,36,73,1
2022,23374,12,2334.742,20221102333400,19,0,470,1,0,1,999,110,0,2,1,1,1,80,2,100,4,1,0,36,30,2
2022,23375,12,3357.801,20221102333500,19,0,842,1,0,1,999,200,0,1,99,99,1,29,2,100,1,1,0,10,92,1
2022,23375,12,3357.801,20221102333500,19,0,842,1,0,1,999,200,0,1,99,99,2,33,1,100,1,1,0,10,92,1
2022,23375,12,3357.801,20221102333500,19,0,842,1,0,1,999,200,0,1,99,99,3,1,1,100,9,0,0,0,1,0
2022,23376,12,2714.629,20211002314700,19,0,841,1,0,1,999,190,0,1,99,99,1,50,1,100,1,2,0,10,73,1
2022,23376,12,2714.629,20211002314700,19,0,841,1,0,1,999,190,0,1,99,99,2,52,2,100,1,1,0,10,111,1
2022,23377,12,2713.9529,20210902306600,19,0,830,1,0,1,999,200,0,1,99,99,1,44,1,100,4,1,0,10,91,1
2022,23378,12,3551.9913,20220902339000,19,0,830,1,0,1,999,230,0,1,99,99,1,24,1,100,6,1,0,10,92,1
2022,23379,12,3076.6736,20221202337900,19,0,470,1,0,1,999,60,0,1,1,1,1,70,2,100,6,1,0,36,92,2
2022,23380,12,2815.1975,20211202320700,19,0,820,1,0,1,999,210,0,1,99,99,1,85,1,100,1,2,0,36,81,2
2022,23380,12,2815.1975,20211202320700,19,0,820,1,0,1,999,210,0,1,99,99,2,80,2,100,1,1,0,36,123,1
2022,23381,12,2508.9822,20221002335800,19,0,820,1,0,1,999,70,0,1,99,99,1,72,2,100,1,1,0,36,73,1
2022,23381,12,2508.9822,20221002335800,19,0,820,1,0,1,999,70,0,1,99,99,2,67,1,100,1,1,0,36,91,1
2022,23382,12,2804.2733,20220902339400,19,0,710,1,0,1,900,130,0,1,1,1,1,31,2,100,6,1,0,10,91,1
2022,23382,12,2804.2733,20220902339400,19,0,710,1,0,1,900,130,0,1,1,1,2,2,2,100,9,0,0,0,1,0
2022,23382,12,2804.2733,20220902339400,19,0,710,1,0,1,900,130,0,1,1,1,3,11,1,100,9,0,0,0,1,0
2022,23383,12,2492.2677,20221202338300,19,0,842,99,99,99,999,999,99,99,99,99,1,35,1,100,1,1,0,10,123,1
2022,23383,12,2492.2677,20221202338300,19,0,842,99,99,99,999,999,99,99,99,99,2,33,2,100,1,1,0,10,125,1
2022,23384,12,3365.3235,20221202338400,19,0,830,1,0,1,999,180,0,1,99,99,1,63,2,100,4,1,0,10,92,1
2022,23385,12,2967.0063,20210902307200,19,0,470,2,3,1,250,300,0,2,2,2,1,22,2,100,6,1,0,34,81,1
2022,23385,12,2967.0063,20210902307200,19,0,470,2,3,1,250,300,0,2,2,2,2,27,1,100,6,2,0,10,73,1
2022,23385,12,2967.0063,20210902307200,19,0,470,2,3,1,250,300,0,2,2,2,3,1,2,100,9,0,0,0,1,0
2022,23386,12,2600.7967,20221102334300,19,0,720,3,8,2,997,100,1,2,3,3,1,51,2,100,4,1,0,10,81,1
2022,23386,12,2600.7967,20221102334300,19,0,720,3,8,2,997,100,1,2,3,3,2,12,2,100,9,0,0,0,1,0
2022,23387,12,2575.0565,20211002315600,19,0,820,1,0,1,999,120,0,1,99,99,1,22,1,100,1,1,0,10,91,1
2022,23387,12,2575.0565,20211002315600,19,0,820,1,0,1,999,120,0,1,99,99,2,23,2,100,1,1,0,10,111,1
2022,23388,12,2355.3822,20221002336300,19,0,730,1,0,1,999,260,0,1,1,1,1,22,1,100,6,1,0,10,73,1
2022,23388,12,2355.3822,20221002336300,19,0,730,1,0,1,999,260,0,1,1,1,2,20,2,100,6,1,0,10,73,1
2022,23389,12,2602.5131,20220902340000,19,0,841,1,0,1,999,90,0,1,99,99,1,60,1,100,4,1,0,10,92,1
2022,23390,12,2400.0895,20211102317400,19,0,841,1,0,1,999,0,0,1,99,99,1,46,1,100,1,1,0,10,73,1
2022,23390,12,2400.0895,20211102317400,19,0,841,1,0,1,999,0,0,1,99,99,2,47,2,100,1,1,0,10,73,1
2022,23390,12,2400.0895,20211102317400,19,0,841,1,0,1,999,0,0,1,99,99,3,11,2,100,9,0,0,0,1,0
2022,23390,12,2400.0895,20211102317400,19,0,841,1,0,1,999,0,0,1,99,99,4,13,1,100,9,0,0,0,1,0
2022,23391,12,2580.3682,20211102317500,19,0,841,1,0,1,999,260,0,1,99,99,1,51,2,100,1,1,0,10,123,1
2022,23391,12,2580.3682,20211102317500,19,0,841,1,0,1,999,260,0,1,99,99,2,55,1,100,1,1,0,10,92,1
2022,23391,12,2580.3682,20211102317500,19,0,841,1,0,1,999,260,0,1,99,99,3,16,2,100,6,0,0,34,40,1
2022,23391,12,2580.3682,20211102317500,19,0,841,1,0,1,999,260,0,1,99,99,4,21,1,100,6,1,0,10,81,1
2022,23391,12,2580.3682,20211102317500,19,0,841,1,0,1,999,260,0,1,99,99,5,23,1,100,6,1,0,10,111,1
2022,23392,12,4005.4096,20221202339200,19,0,740,2,3,1,999,180,0,2,1,3,1,52,2,300,4,1,0,10,91,1
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,1,40,1,100,4,1,0,10,92,1
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,2,34,2,100,4,1,0,10,91,1
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,3,3,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,4,5,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,5,6,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,6,8,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,7,11,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,8,12,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,9,13,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,10,14,1,100,9,0,0,0,1,0
2022,23395,12,2369.1269,20211002317000,19,0,842,1,0,1,999,550,0,1,1,1,11,76,2,100,5,1,0,36,73,1
2022,23396,12,3102.2483,20211002317100,19,0,843,1,0,1,999,0,0,1,99,99,1,44,1,100,1,1,0,10,73,1
2022,23396,12,3102.2483,20211002317100,19,0,843,1,0,1,999,0,0,1,99,99,2,45,2,100,1,1,0,10,73,1
2022,23396,12,3102.2483,20211002317100,19,0,843,1,0,1,999,0,0,1,99,99,3,3,1,100,9,0,0,0,1,0
2022,23396,12,3102.2483,20211002317100,19,0,843,1,0,1,999,0,0,1,99,99,4,4,2,100,9,0,0,0,1,0
2022,23397,12,3357.801,20210902308400,19,0,830,1,0,1,999,370,0,2,1,1,1,29,1,100,1,1,0,10,81,2
2022,23397,12,3357.801,20210902308400,19,0,830,1,0,1,999,370,0,2,1,1,2,28,2,100,1,1,0,10,111,2
2022,23399,12,2132.45,20221002338200,19,0,600,99,99,99,999,999,99,99,99,99,1,44,2,100,6,1,0,34,73,1
2022,23399,12,2132.45,20221002338200,19,0,600,99,99,99,999,999,99,99,99,99,2,17,1,100,6,1,0,10,60,1
2022,23400,12,2309.368,20211102318600,19,0,820,1,0,1,999,100,0,1,99,99,1,71,1,100,1,1,0,10,73,1
2022,23400,12,2309.368,20211102318600,19,0,820,1,0,1,999,100,0,1,99,99,2,71,2,100,1,1,0,36,91,1
2022,23402,12,2031.4318,20211102318900,19,0,740,1,0,1,999,100,0,1,99,99,1,75,2,100,1,1,0,36,81,1
2022,23402,12,2031.4318,20211102318900,19,0,740,1,0,1,999,100,0,1,99,99,2,78,1,100,1,2,0,36,81,1
2022,23405,12,2334.742,20221102336500,19,0,740,1,0,1,999,0,0,1,99,99,1,85,2,100,5,1,0,36,92,1
2022,23406,12,3014.1367,20220902341900,19,0,830,1,0,1,999,0,0,1,99,99,1,58,2,100,1,1,0,34,73,1
2022,23406,12,3014.1367,20220902341900,19,0,830,1,0,1,999,0,0,1,99,99,2,61,1,100,1,1,0,10,91,1
2022,23408,12,1761.1592,20211102319700,19,0,710,1,0,1,100,130,0,1,1,1,1,33,1,100,6,1,0,10,73,1
2022,23408,12,1761.1592,20211102319700,19,0,710,1,0,1,100,130,0,1,1,1,2,57,2,100,4,2,0,32,81,1
2022,23409,12,2742.1382,20221002339000,19,0,841,99,99,99,999,999,99,99,99,99,1,49,1,100,1,1,0,10,111,1
2022,23409,12,2742.1382,20221002339000,19,0,841,99,99,99,999,999,99,99,99,99,2,49,2,100,1,1,0,10,81,1
2022,23409,12,2742.1382,20221002339000,19,0,841,99,99,99,999,999,99,99,99,99,3,15,1,100,6,0,0,34,30,1
2022,23409,12,2742.1382,20221002339000,19,0,841,99,99,99,999,999,99,99,99,99,4,17,2,100,6,1,0,34,60,1
2022,23410,12,2040.4272,20221102337400,19,0,710,1,0,1,999,170,0,1,1,1,1,25,1,100,6,1,0,10,81,1
2022,23410,12,2040.4272,20221102337400,19,0,710,1,0,1,999,170,0,1,1,1,2,21,1,100,6,1,0,34,60,1
2022,23410,12,2040.4272,20221102337400,19,0,710,1,0,1,999,170,0,1,1,1,3,22,1,100,6,1,0,10,81,1
2022,23411,12,2031.4318,20211102320200,19,0,740,1,0,1,999,90,0,1,99,99,1,80,1,100,1,2,0,36,50,1
2022,23411,12,2031.4318,20211102320200,19,0,740,1,0,1,999,90,0,1,99,99,2,77,2,100,1,1,0,36,73,1
2022,23412,12,2047.5144,20221102337600,19,0,600,2,4,3,999,130,3,3,3,3,1,76,2,100,5,1,0,32,50,2
2022,23413,12,2602.5131,20220902342600,19,0,430,1,1,2,999,50,1,1,2,1,1,62,1,100,4,1,0,10,73,2
2022,23415,12,2837.4851,20221202341500,19,0,500,3,6,2,999,100,2,3,2,3,1,80,2,100,4,1,0,36,81,2
2022,23416,12,2336.8814,20221002340000,19,0,830,1,0,1,999,160,0,1,99,99,1,22,1,100,6,1,0,10,92,1
2022,23416,12,2336.8814,20221002340000,19,0,830,1,0,1,999,160,0,1,99,99,2,22,2,100,6,1,0,10,111,1
2022,23418,12,2944.7133,20210902311200,19,0,843,1,0,1,999,150,0,1,99,99,1,30,1,100,1,1,0,10,92,1
2022,23418,12,2944.7133,20210902311200,19,0,843,1,0,1,999,150,0,1,99,99,2,27,2,100,1,1,0,10,123,1
2022,23418,12,2944.7133,20210902311200,19,0,843,1,0,1,999,150,0,1,99,99,3,1,1,100,9,0,0,0,1,0
2022,23420,12,2950.6088,20221102338600,19,0,740,1,0,1,999,250,0,1,99,99,1,45,1,100,6,1,0,10,73,2
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,1,33,1,100,6,1,0,10,81,1
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,2,31,2,100,6,1,0,12,81,1
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,3,12,2,100,9,0,0,0,1,0
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,4,13,2,100,9,0,0,0,1,0
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,5,14,2,100,9,0,0,0,1,0
2022,23421,12,1761.1592,20211102321400,19,0,830,1,0,1,390,170,0,1,1,1,6,15,2,100,6,0,0,34,40,1
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,1,43,2,100,4,1,0,10,92,1
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,2,40,1,100,4,1,0,10,73,1
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,3,9,1,100,9,0,0,0,1,0
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,4,11,1,100,9,0,0,0,1,0
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,5,13,1,100,9,0,0,0,1,0
2022,23422,12,2201.8326,20211202325700,19,0,740,1,0,1,999,240,0,1,99,99,6,17,2,100,6,1,0,34,50,1
2022,23427,12,2342.2938,20221002341100,19,0,841,1,0,1,999,210,0,1,99,99,1,25,2,100,1,1,0,10,111,1
2022,23427,12,2342.2938,20221002341100,19,0,841,1,0,1,999,210,0,1,99,99,2,27,1,100,1,1,0,10,92,1
2022,23428,12,3986.2245,20211202326300,19,0,720,1,0,1,999,260,0,1,1,1,1,43,1,100,1,1,100,21,50,1
2022,23428,12,3986.2245,20211202326300,19,0,720,1,0,1,999,260,0,1,1,1,2,46,2,100,1,1,100,10,50,1
2022,23428,12,3986.2245,20211202326300,19,0,720,1,0,1,999,260,0,1,1,1,3,14,2,100,9,0,100,0,1,0
2022,23428,12,3986.2245,20211202326300,19,0,720,1,0,1,999,260,0,1,1,1,4,19,1,100,6,1,100,10,73,1
2022,23429,12,2480.3114,20211202326400,19,0,841,1,0,1,999,0,0,1,99,99,1,72,1,100,2,1,0,10,111,2
2022,23430,12,2848.5692,20211202326500,19,0,842,1,0,1,999,120,0,1,99,99,1,57,1,100,4,2,0,10,73,1
2022,23430,12,2848.5692,20211202326500,19,0,842,1,0,1,999,120,0,1,99,99,2,29,2,100,4,1,0,10,81,1
2022,23432,12,2987.3774,20221002341500,19,0,842,99,99,99,999,999,99,99,99,99,1,26,1,100,6,1,0,10,111,1
2022,23432,12,2987.3774,20221002341500,19,0,842,99,99,99,999,999,99,99,99,99,2,31,2,100,6,1,0,10,123,1
2022,23434,12,2486.999,20221002341700,19,0,830,1,0,1,999,170,0,1,99,99,1,37,1,100,4,1,0,10,81,1
2022,23434,12,2486.999,20221002341700,19,0,830,1,0,1,999,170,0,1,99,99,2,31,2,100,6,1,0,10,92,1
2022,23434,12,2486.999,20221002341700,19,0,830,1,0,1,999,170,0,1,99,99,3,1,2,100,9,0,0,0,1,0
2022,23434,12,2486.999,20221002341700,19,0,830,1,0,1,999,170,0,1,99,99,4,8,2,100,9,0,0,0,1,0
2022,23435,12,2489.2749,20211002321300,19,0,710,3,6,3,999,80,5,2,2,3,1,71,2,100,5,1,0,36,73,1
2022,23436,12,3228.5415,20210902312900,19,0,710,99,99,99,999,999,99,99,99,99,1,30,1,100,6,1,0,10,92,1
2022,23437,12,3279.339,20221202343700,19,0,842,1,2,1,999,450,0,3,1,1,1,51,1,100,1,1,0,10,92,1
2022,23437,12,3279.339,20221202343700,19,0,842,1,2,1,999,450,0,3,1,1,2,51,2,100,1,1,0,10,92,1
2022,23437,12,3279.339,20221202343700,19,0,842,1,2,1,999,450,0,3,1,1,3,15,2,100,6,0,0,34,30,1
2022,23437,12,3279.339,20221202343700,19,0,842,1,2,1,999,450,0,3,1,1,4,18,2,100,6,1,0,10,60,1
2022,23439,12,2522.2744,20211002321600,19,0,710,1,0,1,999,50,0,1,1,1,1,75,1,100,4,1,0,36,73,2
2022,23440,12,2736.1204,20221002342400,19,0,841,99,99,99,999,999,99,99,99,99,1,51,1,100,1,1,0,32,73,2
2022,23440,12,2736.1204,20221002342400,19,0,841,99,99,99,999,999,99,99,99,99,2,53,2,100,1,1,0,10,73,1
2022,23440,12,2736.1204,20221002342400,19,0,841,99,99,99,999,999,99,99,99,99,3,19,1,100,6,1,0,10,73,1
2022,23441,12,2296.8402,20211102323200,19,0,600,1,0,1,999,0,0,2,1,1,1,80,1,100,4,1,0,36,73,2
2022,23442,12,2200.8703,20211102323400,19,0,820,1,0,1,999,120,0,1,99,99,1,68,1,100,1,1,0,36,73,1
2022,23442,12,2200.8703,20211102323400,19,0,820,1,0,1,999,120,0,1,99,99,2,69,2,100,1,1,0,36,73,1
2022,23443,12,2184.7037,20221002342600,19,0,210,1,0,1,999,130,0,2,1,1,1,26,2,100,6,1,100,10,111,1
2022,23443,12,2184.7037,20221002342600,19,0,210,1,0,1,999,130,0,2,1,1,2,26,2,100,2,1,100,10,111,1
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,1,34,2,200,6,1,0,10,111,1
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,2,2,1,200,9,0,0,0,1,0
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,3,2,1,200,9,0,0,0,1,0
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,4,10,1,200,9,0,0,0,1,0
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,5,12,1,200,9,0,0,0,1,0
2022,23444,12,3829.2948,20210902313800,19,0,600,99,99,99,999,999,99,99,99,99,6,14,1,200,9,0,0,0,1,0
2022,23445,12,2462.839,20220902346100,19,0,710,1,0,1,999,100,0,1,1,1,1,77,1,100,5,2,0,36,73,1
2022,23447,12,3994.3837,20221002343000,19,0,820,1,0,1,999,390,0,1,99,99,1,46,1,100,4,1,600,10,92,1
2022,23449,12,2218.2943,20221102341200,19,0,710,1,0,1,999,50,0,1,1,1,1,65,2,100,4,1,0,12,91,1
2022,23451,12,3324.5063,20221202345100,19,0,820,1,1,1,999,210,0,2,1,3,1,36,1,100,6,1,0,10,73,2
2022,23451,12,3324.5063,20221202345100,19,0,820,1,1,1,999,210,0,2,1,3,2,26,2,100,6,1,200,10,81,1
2022,23451,12,3324.5063,20221202345100,19,0,820,1,1,1,999,210,0,2,1,3,3,2,1,100,9,0,200,0,1,0
2022,23451,12,3324.5063,20221202345100,19,0,820,1,1,1,999,210,0,2,1,3,4,8,2,100,9,0,200,0,1,0
2022,23451,12,3324.5063,20221202345100,19,0,820,1,1,1,999,210,0,2,1,3,5,9,1,100,9,0,200,0,1,0
2022,23455,12,2340.8594,20210902315000,19,0,841,1,0,1,999,80,0,1,99,99,1,79,2,100,5,1,0,36,111,1
2022,23456,12,2397.5826,20221002344000,19,19163,500,99,99,99,999,999,99,99,99,99,1,38,2,100,4,1,0,10,91,1
